"DISABLED - 2014 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) FOR PART A AND PART B BY STATE AND COUNTY OF RESIDENCE. (BENEFICIARIES ENROLLED IN PARTS A AND/OR B EXCEPT FOR PUERTO RICO WHERE ENROLLED IN BOTH PARTS A AND B. REIMBURSEMENTS EXCLUDED FOR HOSPICE AND COST CONTRACTS. DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPPRESSED FOR PRIVACY)",,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A TOTAL REIMBURSEMENT W/O IME/DSH/GME,PART A TOTAL PER CAPITA W/O IME/DSH/GME,PART A  IME,PART A  DSH,PART A  GME,PART B  ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B TOTAL PER CAPITA,AGED AND DISABLED MEAN RISK SCORE,
43210,SOUTH DAKOTA,DOUGLAS,31,"60,567",162.81,"56,550",152.02,"2,593",748,673,27,"107,741",332.53,0.855,
43220,SOUTH DAKOTA,EDMUNDS,40,"69,211",144.19,"69,087",143.93,0,123,0,33,"120,028",303.10,0.918,
43230,SOUTH DAKOTA,FALL RIVER,299,"889,722",247.97,"845,186",235.56,"26,722","11,751","6,061",244,"884,123",301.95,0.839,
43240,SOUTH DAKOTA,FAULK,23,"128,165",464.37,"128,165",464.37,0,0,0,22,"137,921",522.43,1.207,
43250,SOUTH DAKOTA,GRANT,126,"151,232",100.02,"146,847",97.12,"1,617","2,254",512,117,"498,259",354.89,0.847,
43260,SOUTH DAKOTA,GREGORY,68,"363,586",445.57,"353,482",433.19,"4,003","5,034","1,067",62,"306,952",412.57,0.902,
43270,SOUTH DAKOTA,HAAKON,27,"108,823",335.87,"99,604",307.42,"4,422","1,353","3,442",26,"83,555",267.80,0.803,
43280,SOUTH DAKOTA,HAMLIN,52,"96,303",154.33,"89,537",143.49,"3,208","1,835","1,722",43,"119,474",231.54,0.882,
43290,SOUTH DAKOTA,HAND,23,"15,271",55.33,"14,228",51.55,322,425,295,22,"103,408",391.70,0.961,
43300,SOUTH DAKOTA,HANSON,35,"29,661",70.62,"27,799",66.19,673,802,385,23,"90,788",328.94,0.762,
43310,SOUTH DAKOTA,HARDING,14,"81,016",482.24,"79,229",471.60,625,959,202,13,"52,433",336.11,0.809,
43320,SOUTH DAKOTA,HUGHES,251,"712,168",236.44,"690,082",229.11,"7,968","11,498","2,617",215,"892,780",346.04,0.866,
43330,SOUTH DAKOTA,HUTCHINSON,115,"420,738",304.88,"405,824",294.08,"5,777","6,797","2,340",108,"525,866",405.76,0.872,
43340,SOUTH DAKOTA,HYDE,*,*,*,*,*,*,*,*,*,*,*,*,
43350,SOUTH DAKOTA,JACKSON,22,"53,181",201.44,"50,068",189.65,963,"1,644",505,20,"48,170",200.71,0.787,
43360,SOUTH DAKOTA,JERAULD,30,"96,758",268.77,"91,674",254.65,"2,424","1,919",739,27,"144,793",446.89,0.898,
43370,SOUTH DAKOTA,JONES,13,"38,179",244.74,"37,280",238.97,311,439,147,11,"36,238",274.53,0.815,
43380,SOUTH DAKOTA,KINGSBURY,97,"655,882",563.47,"639,008",548.98,"6,188","8,820","1,864",89,"385,259",360.73,0.889,
43390,SOUTH DAKOTA,LAKE,228,"569,260",208.06,"544,170",198.89,"12,863","7,249","4,978",204,"1,436,320",586.73,0.819,
43400,SOUTH DAKOTA,LAWRENCE,552,"1,276,782",192.75,"1,240,409",187.26,"13,311","19,237","3,824",483,"1,610,732",277.90,0.821,
43410,SOUTH DAKOTA,LINCOLN,259,"1,268,765",408.23,"1,209,301",389.09,"22,778","27,023","9,662",219,"1,341,559",510.49,0.919,
43420,SOUTH DAKOTA,LYMAN,54,"212,149",327.39,"201,158",310.43,"4,295","5,657","1,038",48,"221,531",384.60,0.966,
43430,SOUTH DAKOTA,MC COOK,91,"363,354",332.74,"342,689",313.82,"10,303","6,888","3,473",82,"288,595",293.29,0.976,
43440,SOUTH DAKOTA,MC PHERSON,32,"33,519",87.29,"32,436",84.47,336,450,295,29,"144,215",414.41,0.892,
43450,SOUTH DAKOTA,MARSHALL,64,"543,688",707.93,"532,972",693.97,"5,620","3,283","1,812",59,"431,474",609.43,0.849,
43460,SOUTH DAKOTA,MEADE,538,"1,021,349",158.20,"976,249",151.22,"17,424","20,446","7,229",454,"1,581,062",290.21,0.792,
43470,SOUTH DAKOTA,MELLETTE,26,"136,504",437.51,"130,658",418.78,"1,648","3,335",861,25,"172,143",573.81,0.913,
43480,SOUTH DAKOTA,MINER,41,"129,930",264.08,"123,855",251.74,"2,344","2,377","1,351",39,"181,329",387.45,0.993,
43490,SOUTH DAKOTA,MINNEHAHA,"3,891","14,059,780",301.12,"13,128,721",281.18,"397,442","353,937","179,680","3,404","16,606,496",406.54,0.904,
43500,SOUTH DAKOTA,MOODY,91,"296,532",271.55,"281,125",257.44,"5,457","7,225","2,723",78,"422,125",450.99,0.824,
43510,SOUTH DAKOTA,PENNINGTON,"2,942","10,623,051",300.90,"10,110,350",286.38,"194,856","230,879","86,965","2,575","10,242,598",331.48,0.869,
43520,SOUTH DAKOTA,PERKINS,66,"289,173",365.12,"273,841",345.76,"10,804","3,079","1,448",60,"346,437",481.16,0.877,
43530,SOUTH DAKOTA,POTTER,39,"192,035",410.33,"187,389",400.40,"1,959","2,034",652,35,"345,677",823.04,0.973,
43540,SOUTH DAKOTA,ROBERTS,164,"717,668",364.67,"700,326",355.86,"8,887","5,698","2,756",147,"680,565",385.81,0.957,
43550,SOUTH DAKOTA,SANBORN,37,"150,682",339.37,"147,669",332.59,862,"1,558",591,34,"112,393",275.47,0.972,
43560,SOUTH DAKOTA,SHANNON,244,"1,749,936",597.66,"1,687,493",576.33,"19,424","34,869","8,149",218,"1,417,274",541.77,1.104,
43570,SOUTH DAKOTA,SPINK,124,"1,101,492",740.25,"1,051,240",706.48,"35,580","5,756","8,914",117,"1,157,396",824.36,0.998,
43580,SOUTH DAKOTA,STANLEY,28,"133,475",397.25,"127,756",380.23,"2,145","3,039",533,25,"142,533",475.11,0.746,
43590,SOUTH DAKOTA,SULLY,*,*,*,*,*,*,*,*,*,*,*,*,
43600,SOUTH DAKOTA,TODD,144,"1,073,848",621.44,"1,014,543",587.12,"30,803","21,225","7,274",126,"668,110",441.87,1.085,
43610,SOUTH DAKOTA,TRIPP,116,"241,392",173.41,"237,472",170.60,"1,434","1,613",872,112,"480,173",357.27,0.820,
43620,SOUTH DAKOTA,TURNER,135,"440,581",271.96,"422,140",260.58,"6,902","8,041","3,497",119,"604,799",423.53,0.966,
43630,SOUTH DAKOTA,UNION,161,"793,722",410.83,"749,392",387.88,"23,695","14,055","6,578",143,"786,760",458.49,0.938,
43640,SOUTH DAKOTA,WALWORTH,112,"468,479",348.57,"458,281",340.98,"4,118","4,318","1,760",105,"495,324",393.11,0.868,
43670,SOUTH DAKOTA,YANKTON,618,"1,830,650",246.85,"1,778,545",239.83,"14,142","30,689","7,273",569,"2,318,393",339.54,0.950,
43680,SOUTH DAKOTA,ZIEBACH,15,"23,885",132.69,"23,029",127.94,297,456,101,12,"160,306","1,113.24",0.899,
44000,TENNESSEE,ANDERSON,"2,126","5,520,971",216.41,"5,274,159",206.73,"97,097","93,817","55,898","1,941","9,109,837",391.11,0.990,
44010,TENNESSEE,BEDFORD,"1,080","3,894,091",300.47,"3,630,769",280.15,"161,425","68,430","33,466",966,"5,370,907",463.33,0.944,
44020,TENNESSEE,BENTON,701,"2,469,756",293.60,"2,367,580",281.45,"51,982","37,813","12,379",664,"3,651,058",458.22,0.990,
44030,TENNESSEE,BLEDSOE,343,"1,455,771",353.69,"1,346,123",327.05,"56,302","31,893","21,452",319,"1,678,673",438.52,1.025,
44040,TENNESSEE,BLOUNT,"2,625","8,429,732",267.61,"7,755,677",246.21,"302,833","165,774","205,447","2,307","12,176,477",439.84,0.942,
44050,TENNESSEE,BRADLEY,"2,683","9,388,483",291.60,"8,902,919",276.52,"170,574","246,735","68,253","2,434","14,751,730",505.06,0.990,
44060,TENNESSEE,CAMPBELL,"1,694","4,331,657",213.09,"4,086,071",201.01,"106,703","80,615","58,266","1,567","7,624,257",405.46,1.073,
44070,TENNESSEE,CANNON,397,"1,784,619",374.61,"1,700,593",356.97,"47,512","29,821","6,692",354,"2,006,712",472.39,1.004,
44080,TENNESSEE,CARROLL,"1,111","4,368,631",327.68,"4,187,263",314.08,"81,993","78,479","20,895","1,038","6,098,649",489.62,1.037,
44090,TENNESSEE,CARTER,"1,486","4,697,460",263.43,"4,290,870",240.63,"212,605","102,869","91,115","1,313","5,318,555",337.56,1.010,
44100,TENNESSEE,CHEATHAM,696,"2,387,186",285.82,"2,197,954",263.16,"104,918","56,882","27,430",608,"3,279,324",449.47,0.978,
44110,TENNESSEE,CHESTER,400,"1,383,499",288.23,"1,308,585",272.62,"34,370","31,272","9,272",367,"1,935,345",439.45,0.972,
44120,TENNESSEE,CLAIBORNE,"1,320","2,899,268",183.03,"2,693,890",170.07,"100,204","62,637","42,535","1,207","5,933,104",409.63,0.973,
44130,TENNESSEE,CLAY,273,"882,975",269.53,"827,494",252.59,"28,115","21,993","5,371",262,"1,236,625",393.33,1.008,
44140,TENNESSEE,COCKE,"1,356","3,780,604",232.34,"3,556,161",218.54,"105,550","82,080","36,812","1,225","6,206,476",422.21,0.983,
44150,TENNESSEE,COFFEE,"1,895","8,467,763",372.37,"8,066,096",354.71,"208,033","145,465","48,168","1,729","10,101,695",486.88,1.030,
44160,TENNESSEE,CROCKETT,496,"1,581,870",265.77,"1,502,850",252.49,"32,362","34,478","12,178",459,"2,224,527",403.87,1.048,
44170,TENNESSEE,CUMBERLAND,"1,762","7,469,052",353.25,"7,029,354",332.45,"239,037","150,812","49,848","1,648","8,928,439",451.48,0.974,
44180,TENNESSEE,DAVIDSON,"9,702","44,867,301",385.38,"41,374,167",355.37,"1,917,752","878,224","697,156","8,458","43,606,770",429.64,0.994,
44190,TENNESSEE,DECATUR,397,"1,803,228",378.51,"1,722,364",361.54,"39,078","31,483","10,303",372,"2,102,133",470.91,1.041,
44200,TENNESSEE,DE KALB,599,"2,241,788",311.88,"2,139,960",297.71,"49,699","37,163","14,964",556,"2,782,750",417.08,1.033,
44210,TENNESSEE,DICKSON,"1,218","5,298,978",362.55,"5,097,219",348.74,"81,114","97,926","22,718","1,096","6,236,837",474.21,1.019,
44220,TENNESSEE,DYER,"1,610","7,250,804",375.30,"6,890,141",356.63,"149,717","169,477","41,467","1,515","8,857,357",487.20,1.064,
44230,TENNESSEE,FAYETTE,623,"2,148,065",287.33,"1,987,907",265.91,"74,610","64,634","20,912",559,"2,395,275",357.08,0.945,
44240,TENNESSEE,FENTRESS,"1,050","3,565,399",282.97,"3,430,765",272.28,"45,990","70,911","17,732","1,010","5,887,881",485.80,1.134,
44250,TENNESSEE,FRANKLIN,"1,141","4,572,611",333.96,"4,292,199",313.48,"154,923","94,105","31,382","1,053","5,918,941",468.42,0.986,
44260,TENNESSEE,GIBSON,"1,803","5,875,657",271.57,"5,598,521",258.76,"137,065","111,821","28,249","1,685","8,138,095",402.48,1.021,
44270,TENNESSEE,GILES,908,"2,806,797",257.60,"2,617,931",240.27,"109,536","60,161","19,167",834,"4,351,136",434.77,0.991,
44280,TENNESSEE,GRAINGER,801,"1,448,794",150.73,"1,292,669",134.48,"75,286","38,112","42,725",733,"3,192,224",362.92,0.966,
44290,TENNESSEE,GREENE,"2,357","5,922,540",209.40,"5,537,497",195.78,"153,730","139,164","92,147","2,134","9,560,283",373.33,0.962,
44300,TENNESSEE,GRUNDY,598,"2,092,145",291.55,"1,973,544",275.02,"57,466","41,899","19,234",564,"2,720,064",401.90,0.990,
44310,TENNESSEE,HAMBLEN,"1,981","4,847,134",203.90,"4,515,708",189.96,"125,251","131,746","74,428","1,808","9,583,971",441.74,1.001,
44320,TENNESSEE,HAMILTON,"8,219","28,842,335",292.44,"26,986,343",273.62,"798,233","704,952","352,804","7,410","37,033,161",416.48,1.001,
44330,TENNESSEE,HANCOCK,229,"407,606",148.33,"373,747",136.01,"16,588","7,920","9,349",215,"1,065,961",413.16,1.016,
44340,TENNESSEE,HARDEMAN,"1,042","2,749,725",219.91,"2,565,157",205.15,"99,963","63,385","21,219",961,"4,136,813",358.72,1.017,
44350,TENNESSEE,HARDIN,"1,049","3,991,366",317.08,"3,715,957",295.20,"140,557","105,111","29,740",994,"5,594,832",469.05,1.031,
44360,TENNESSEE,HAWKINS,"1,789","4,412,593",205.54,"4,083,150",190.20,"146,426","101,640","81,375","1,580","7,200,528",379.77,0.976,
44370,TENNESSEE,HAYWOOD,544,"2,159,785",330.85,"2,023,425",309.96,"63,426","55,371","17,562",490,"2,351,321",399.88,1.050,
44380,TENNESSEE,HENDERSON,"1,052","3,339,965",264.57,"3,139,701",248.71,"98,434","72,082","29,746",984,"5,510,175",466.65,1.026,
44390,TENNESSEE,HENRY,"1,322","4,579,815",288.69,"4,385,067",276.42,"110,674","62,863","21,209","1,253","6,337,019",421.46,0.954,
44400,TENNESSEE,HICKMAN,698,"1,849,503",220.81,"1,770,522",211.38,"35,591","33,731","9,658",638,"3,304,319",431.60,0.993,
44410,TENNESSEE,HOUSTON,266,"1,077,352",337.52,"1,000,456",313.43,"48,536","17,565","10,793",248,"1,397,038",469.43,0.977,
44420,TENNESSEE,HUMPHREYS,509,"1,899,200",310.94,"1,786,578",292.50,"66,369","34,103","12,148",465,"2,740,426",491.12,0.994,
44430,TENNESSEE,JACKSON,351,"1,541,566",365.99,"1,465,897",348.03,"37,555","29,925","8,186",330,"1,804,099",455.58,1.077,
44440,TENNESSEE,JEFFERSON,"1,691","4,657,445",229.52,"4,264,076",210.14,"188,813","106,287","98,267","1,497","7,834,280",436.11,0.928,
44450,TENNESSEE,JOHNSON,666,"1,466,359",183.48,"1,334,671",167.00,"61,062","38,033","32,593",604,"1,876,071",258.84,0.973,
44460,TENNESSEE,KNOX,"8,735","25,595,519",244.19,"23,403,665",223.27,"980,950","540,320","670,583","7,757","38,035,952",408.62,0.973,
44470,TENNESSEE,LAKE,266,"1,312,533",411.19,"1,268,460",397.39,"14,363","26,414","3,295",254,"1,720,770",564.56,1.185,
44480,TENNESSEE,LAUDERDALE,937,"3,298,826",293.39,"3,138,187",279.10,"70,385","66,897","23,356",869,"4,810,167",461.27,1.055,
44490,TENNESSEE,LAWRENCE,"1,692","6,225,829",306.63,"5,880,157",289.61,"185,417","125,348","34,904","1,579","8,752,173",461.90,1.010,
44500,TENNESSEE,LEWIS,339,"929,631",228.52,"881,470",216.68,"20,674","20,845","6,641",310,"1,597,831",429.52,0.973,
44510,TENNESSEE,LINCOLN,916,"3,666,436",333.55,"3,446,900",313.58,"125,352","66,030","28,153",819,"4,885,655",497.12,0.959,
44520,TENNESSEE,LOUDON,"1,119","3,471,718",258.54,"3,270,184",243.53,"85,116","57,617","58,798",998,"5,410,643",451.79,0.888,
44530,TENNESSEE,MC MINN,"1,775","5,006,205",235.03,"4,630,763",217.41,"160,416","117,020","98,004","1,616","8,289,159",427.45,0.939,
44540,TENNESSEE,MC NAIRY,"1,496","4,541,559",252.98,"4,266,653",237.67,"129,660","113,334","31,912","1,406","7,158,404",424.28,1.042,
44550,TENNESSEE,MACON,607,"2,789,279",382.93,"2,683,602",368.42,"46,890","45,671","13,115",574,"3,327,435",483.08,1.071,
44560,TENNESSEE,MADISON,"3,233","11,058,440",285.04,"10,518,771",271.13,"252,539","222,454","64,674","2,991","13,691,237",381.46,1.003,
44570,TENNESSEE,MARION,918,"3,395,010",308.19,"3,183,235",288.96,"84,292","97,275","30,208",840,"4,499,836",446.41,1.039,
44580,TENNESSEE,MARSHALL,803,"2,920,347",303.07,"2,760,172",286.44,"93,412","43,374","23,388",714,"3,621,519",422.68,0.960,
44590,TENNESSEE,MAURY,"2,193","7,527,556",286.04,"7,085,964",269.26,"245,687","142,362","53,542","1,940","10,281,007",441.62,0.952,
44600,TENNESSEE,MEIGS,447,"1,005,100",187.38,"946,611",176.47,"24,626","22,426","11,436",413,"1,853,861",374.06,0.909,
44610,TENNESSEE,MONROE,"1,295","3,300,656",212.40,"3,010,384",193.72,"144,883","73,012","72,376","1,176","5,370,886",380.59,0.925,
44620,TENNESSEE,MONTGOMERY,"3,559","10,777,194",252.35,"9,923,793",232.36,"500,769","226,136","126,495","3,128","14,442,778",384.77,0.965,
44630,TENNESSEE,MOORE,97,"265,139",227.78,"251,757",216.29,"6,803","4,581","1,996",92,"370,415",335.52,0.955,
44640,TENNESSEE,MORGAN,530,"1,570,829",246.99,"1,507,109",236.97,"20,125","29,474","14,118",500,"2,651,570",441.93,1.032,
44650,TENNESSEE,OBION,"1,468","4,734,892",268.78,"4,530,312",257.17,"85,824","95,017","23,738","1,371","6,883,655",418.41,0.971,
44660,TENNESSEE,OVERTON,785,"2,797,827",297.01,"2,615,451",277.65,"89,161","74,176","19,038",744,"3,789,980",424.50,0.980,
44670,TENNESSEE,PERRY,309,"1,005,996",271.30,"965,337",260.34,"20,009","13,660","6,989",284,"1,349,606",396.01,1.043,
44680,TENNESSEE,PICKETT,195,"597,315",255.26,"545,984",233.33,"26,192","17,611","7,527",182,"969,249",443.80,0.994,
44690,TENNESSEE,POLK,765,"2,182,856",237.78,"2,056,429",224.01,"49,323","50,888","26,213",709,"3,432,862",403.49,0.951,
44700,TENNESSEE,PUTNAM,"3,021","9,512,236",262.39,"9,078,904",250.44,"198,890","187,903","46,538","2,816","13,744,731",406.75,1.037,
44710,TENNESSEE,RHEA,"1,160","4,280,943",307.54,"3,985,713",286.33,"144,886","105,316","45,027","1,068","5,934,789",463.08,1.001,
44720,TENNESSEE,ROANE,"1,798","5,956,048",276.05,"5,730,200",265.58,"79,266","96,301","50,280","1,651","8,979,338",453.23,1.010,
44730,TENNESSEE,ROBERTSON,"1,224","5,229,250",356.02,"4,909,622",334.26,"172,602","112,274","34,749","1,072","6,470,703",503.01,1.011,
44740,TENNESSEE,RUTHERFORD,"4,182","15,238,091",303.64,"14,473,145",288.40,"413,390","255,394","96,161","3,537","17,521,051",412.80,0.977,
44750,TENNESSEE,SCOTT,962,"2,565,870",222.27,"2,365,230",204.89,"118,098","47,692","34,849",907,"4,519,730",415.26,1.092,
44760,TENNESSEE,SEQUATCHIE,432,"960,269",185.24,"877,590",169.29,"33,701","30,474","18,502",403,"2,121,127",438.61,0.983,
44770,TENNESSEE,SEVIER,"2,042","5,484,287",223.81,"5,040,808",205.71,"190,829","130,206","122,442","1,808","10,013,019",461.51,0.936,
44780,TENNESSEE,SHELBY,"17,541","87,214,756",414.34,"80,552,872",382.69,"3,115,787","2,411,609","1,134,486","15,468","71,978,906",387.78,0.989,
44790,TENNESSEE,SMITH,516,"2,147,500",346.82,"2,081,613",336.18,"28,177","28,656","9,053",474,"2,373,161",417.22,1.041,
44800,TENNESSEE,STEWART,399,"871,849",182.09,"830,635",173.48,"20,747","14,691","5,774",360,"1,715,504",397.11,0.882,
44810,TENNESSEE,SULLIVAN,"4,298","11,998,171",232.63,"10,917,443",211.68,"562,900","232,519","285,307","3,733","14,957,740",333.91,0.971,
44820,TENNESSEE,SUMNER,"3,033","13,353,088",366.88,"12,827,180",352.43,"229,885","240,450","55,572","2,657","14,185,113",444.90,1.002,
44830,TENNESSEE,TIPTON,"1,346","5,845,248",361.89,"5,402,106",334.45,"201,222","178,923","62,996","1,199","6,015,966",418.12,0.991,
44840,TENNESSEE,TROUSDALE,246,"954,064",323.19,"929,478",314.86,"9,010","13,539","2,036",224,"1,159,590",431.40,1.091,
44850,TENNESSEE,UNICOI,614,"1,590,239",215.83,"1,428,865",193.93,"76,864","38,628","45,881",534,"2,183,234",340.70,0.978,
44860,TENNESSEE,UNION,503,"1,440,398",238.63,"1,329,606",220.28,"53,261","28,751","28,778",458,"2,088,949",380.09,0.948,
44870,TENNESSEE,VAN BUREN,163,"337,904",172.75,"330,130",168.78,"1,616","5,055","1,101",154,"760,926",411.76,1.040,
44880,TENNESSEE,WARREN,"1,589","5,265,380",276.14,"4,990,825",261.74,"137,463","109,358","27,733","1,499","8,383,923",466.08,1.013,
44890,TENNESSEE,WASHINGTON,"3,428","9,485,222",230.58,"8,463,132",205.74,"481,784","244,494","295,810","2,916","11,535,305",329.66,0.989,
44900,TENNESSEE,WAYNE,513,"1,571,440",255.27,"1,488,139",241.74,"44,805","31,010","7,485",480,"2,411,012",418.58,1.009,
44910,TENNESSEE,WEAKLEY,945,"3,036,527",267.77,"2,855,321",251.79,"87,461","66,370","27,373",883,"5,132,490",484.38,1.032,
44920,TENNESSEE,WHITE,917,"3,397,012",308.71,"3,201,228",290.91,"109,044","65,647","21,092",840,"4,358,348",432.38,1.018,
44930,TENNESSEE,WILLIAMSON,"1,219","3,445,472",235.54,"3,180,716",217.44,"164,755","60,056","39,943","1,007","4,870,677",403.07,0.879,
44940,TENNESSEE,WILSON,"1,951","7,854,305",335.48,"7,427,925",317.27,"234,025","149,476","42,878","1,700","9,373,205",459.47,0.973,
45000,TEXAS,ANDERSON,"1,554","6,208,814",332.95,"6,032,543",323.50,"32,060","134,380","9,830","1,406","8,244,214",488.63,1.069,
45010,TEXAS,ANDREWS,254,"1,005,603",329.92,"961,994",315.61,"14,735","20,394","8,478",229,"771,999",280.93,0.868,
45020,TEXAS,ANGELINA,"2,908","11,481,665",329.03,"11,171,839",320.15,"109,171","158,423","42,231","2,679","13,453,030",418.47,1.128,
45030,TEXAS,ARANSAS,492,"1,502,108",254.42,"1,402,630",237.57,"47,067","39,615","12,793",432,"1,801,184",347.45,0.929,
45040,TEXAS,ARCHER,170,"561,217",275.11,"540,812",265.10,"9,535","6,939","3,930",158,"1,108,907",584.87,1.018,
45050,TEXAS,ARMSTRONG,26,"121,229",388.55,"118,590",380.10,"1,161",927,550,23,"130,958",474.49,1.002,
45060,TEXAS,ATASCOSA,804,"3,083,638",319.61,"2,924,771",303.15,"39,016","97,869","21,981",718,"3,093,875",359.08,1.015,
45070,TEXAS,AUSTIN,461,"1,959,801",354.27,"1,867,567",337.59,"52,505","26,872","12,855",416,"2,363,414",473.44,0.896,
45080,TEXAS,BAILEY,96,"353,902",307.21,"335,776",291.47,"8,016","5,540","4,568",85,"492,339",482.69,0.925,
45090,TEXAS,BANDERA,503,"2,286,689",378.84,"2,154,825",357.00,"48,832","65,264","17,767",441,"2,021,536",382.00,0.885,
45100,TEXAS,BASTROP,"1,627","6,821,640",349.40,"6,572,563",336.64,"69,982","149,049","30,043","1,437","7,551,187",437.90,0.967,
45110,TEXAS,BAYLOR,135,"1,039,365",641.58,"1,014,674",626.34,"11,118","10,550","3,022",131,"740,885",471.30,1.024,
45113,TEXAS,BEE,499,"2,919,384",487.54,"2,802,025",467.94,"40,413","61,004","15,940",444,"2,293,147",430.40,1.033,
45120,TEXAS,BELL,"7,546","30,602,288",337.95,"27,506,751",303.77,"1,842,253","614,465","638,818","6,439","31,021,170",401.47,0.986,
45130,TEXAS,BEXAR,"27,900","121,187,259",361.97,"113,092,577",337.79,"2,873,247","3,929,709","1,291,725","23,658","111,245,605",391.85,0.973,
45140,TEXAS,BLANCO,195,"603,272",257.81,"588,727",251.59,"4,137","8,769","1,639",167,"669,564",334.11,0.889,
45150,TEXAS,BORDEN,*,*,*,*,*,*,*,*,*,*,*,*,
45160,TEXAS,BOSQUE,431,"1,587,209",306.88,"1,524,702",294.80,"26,676","27,088","8,742",377,"1,789,185",395.49,0.944,
45170,TEXAS,BOWIE,"3,281","10,532,183",267.50,"10,076,711",255.94,"155,500","234,359","65,613","2,967","12,344,956",346.73,0.991,
45180,TEXAS,BRAZORIA,"4,381","24,979,740",475.15,"23,209,283",441.48,"1,015,430","405,469","349,556","3,785","21,472,308",472.75,0.978,
45190,TEXAS,BRAZOS,"2,507","10,329,454",343.35,"9,850,375",327.43,"239,587","169,523","69,967","2,253","12,611,721",466.48,0.929,
45200,TEXAS,BREWSTER,160,"316,671",164.93,"307,138",159.97,"2,243","5,142","2,146",150,"397,405",220.78,0.805,
45201,TEXAS,BRISCOE,21,"100,987",400.74,"98,763",391.92,340,"1,819",63,18,"98,088",454.11,0.865,
45210,TEXAS,BROOKS,181,"525,261",241.83,"502,443",231.33,"2,579","17,914","2,323",172,"1,043,680",505.66,1.147,
45220,TEXAS,BROWN,"1,279","5,255,008",342.39,"5,129,826",334.23,"32,315","81,790","11,075","1,183","6,112,145",430.55,0.974,
45221,TEXAS,BURLESON,400,"1,339,654",279.09,"1,238,298",257.98,"58,183","28,550","14,622",363,"2,207,099",506.68,0.921,
45222,TEXAS,BURNET,831,"3,371,409",338.09,"3,284,492",329.37,"31,574","45,643","9,698",746,"3,290,727",367.60,0.885,
45223,TEXAS,CALDWELL,807,"4,710,244",486.39,"4,545,862",469.42,"58,239","90,683","15,458",730,"4,084,723",466.29,1.003,
45224,TEXAS,CALHOUN,450,"2,719,105",503.54,"2,609,985",483.33,"46,419","47,079","15,621",409,"2,150,086",438.08,0.931,
45230,TEXAS,CALLAHAN,273,"1,074,107",327.87,"1,057,007",322.65,"1,448","15,101",551,234,"1,068,471",380.51,0.998,
45240,TEXAS,CAMERON,"5,693","23,853,128",349.16,"22,331,085",326.88,"232,916","1,202,010","87,115","5,174","25,473,323",410.28,1.154,
45250,TEXAS,CAMP,345,"1,538,009",371.50,"1,504,401",363.38,"9,587","19,410","4,609",313,"1,579,250",420.46,0.961,
45251,TEXAS,CARSON,75,"216,099",240.11,"203,276",225.86,"5,414","5,582","1,825",66,"344,185",434.58,0.926,
45260,TEXAS,CASS,"1,012","4,561,272",375.60,"4,401,981",362.48,"52,500","86,619","20,171",899,"4,340,771",402.37,0.967,
45270,TEXAS,CASTRO,99,"414,696",349.07,"384,254",323.45,"15,799","8,338","6,304",94,"624,445",553.59,0.847,
45280,TEXAS,CHAMBERS,320,"1,854,462",482.93,"1,726,600",449.64,"76,411","29,810","21,640",281,"1,796,142",532.66,0.939,
45281,TEXAS,CHEROKEE,"1,134","4,225,884",310.54,"4,137,926",304.08,"16,641","65,004","6,312","1,022","5,499,288",448.41,1.009,
45290,TEXAS,CHILDRESS,151,"752,280",415.17,"704,171",388.62,"26,061","18,649","3,398",142,"996,400",584.74,0.836,
45291,TEXAS,CLAY,202,"966,035",398.53,"940,296",387.91,"12,774","9,404","3,560",190,"1,158,916",508.30,1.082,
45292,TEXAS,COCHRAN,64,"96,554",125.72,"95,572",124.44,109,714,158,59,"192,363",271.70,0.872,
45300,TEXAS,COKE,76,"160,543",176.03,"152,766",167.51,"3,167","3,994",613,65,"220,721",282.98,1.028,
45301,TEXAS,COLEMAN,222,"745,645",279.90,"732,026",274.78,"3,855","8,206","1,557",209,"1,077,488",429.62,0.918,
